Lot Number,Chassis Number,Running Condition,Seller,Location,Model,Year,Kilometers,Engine,Gearbox,Date,Price
18548.0,5662055552,True,Matthewgarcia,"Albuquerque, New Mexico 87107",Cadillac Eldorado,,49000.0,Rebuilt 365ci V8,4-Speed Automatic Transmission,2019-05-06,24800.0
17300.0,2B3CJ5DT0AH296356,True,SimpleCar,"Oak Harbor, Washington 98277",,2010.0,643.0,5.7L Hemi V8,6-Speed Manual Tranmission,2019-03-22,23000.0
14022.0,WDBBA48D7GA046996,True,WAH,"Dallas, Texas",Mercedes-Benz R107 SL,1986.0,19345.0,5.6L V8,4-Speed Automatic Transmission,2018-11-14,35000.0
18551.0,WDB1240901F217850,True,bruce_m,"Doylestown, Pennsylvania 18901",Mercedes-Benz W124 E-Class,1993.0,129000.0,3.2L Inline-Six,4-Speed Automatic Transmission,2019-05-06,36750.0
18705.0,JT2SW22N6M0025995,True,LimeyJason,"Johnstown, Colorado 80534",Toyota SW20 MR2,1991.0,93000.0,Turbocharged 2.0L Inline-Four,5-Speed Manual Transaxle,2019-05-10,12000.0
13536.0,1530396,True,Chrisrhom,"Portland, Oregon 97230",Alfa Romeo 105/115 Series Coupe,1969.0,,2.0-Liter Twin-Cam Four,5-Speed Dog Box Manual Transmission,2018-10-26,26750.0
15054.0,WDBBA45AXBB001046,True,ODBuffalo,"Fort Wayne, Indiana 46845",Mercedes-Benz R107 SL,1981.0,78000.0,3.8L V8,4-Speed Automatic Transmission,2018-12-21,14250.0
18868.0,WBSBL93423JR19931,True,sleclerc,"Fort Collins, Colorado 80524",BMW E46 M3,2003.0,267000.0,3.2-Liter S54 Inline-Six,6-Speed Manual Transmission,2019-05-15,10000.0
16154.0,WDBCA39E4MA610296,True,fringecarcollector,"Princeton Junction, New Jersey 08550",Mercedes-Benz W126 S-Class,1991.0,194000.0,5.5L M117 V8,4-Speed Automatic Transmission,2019-02-07,7500.0
20712.0,DH23N7D248741,True,cascadia,"Portland, Oregon",,1977.0,41000.0,400ci V8,727 TorqueFlite Automatic Transmission,2019-07-09,10500.0
18487.0,WDB1240361B799920,True,D2019,"Calgary, Alberta, Canada",Mercedes-Benz W124 E-Class,1992.0,141000.0,5.0L M119 V8,4-Speed Automatic Transmission,2019-05-03,22600.0
16144.0,HLS30-02870,True,dithy84,"Los Angeles, California 90008",Datsun 240Z,1970.0,45000.0,2.4-Liter L24 Inline-Six,4-Speed Manual Gearbox,2019-02-07,13250.0
13876.0,JT3HN86R910353450,True,ocnaj,"Belle Vernon, Pennsylvania 15012",Toyota 4Runner,2001.0,128000.0,3.4-Liter V6,4-Speed Automatic Transmission,2018-11-08,9950.0
13818.0,40927W103106,True,mark5,"Mckinleyville, California 95519",Chevrolet Corvair,1964.0,141000.0,No Engine Data Found,4-Speed Manual Transmission,2018-11-06,5500.0
20096.0,WP0AB0910FS120386,True,jamdofal,"Cookeville, Tennessee 38506",Porsche Impact Bumper 911,1985.0,62000.0,3.2-Liter Flat-Six,915 Transaxle,2019-06-21,51000.0
17199.0,FJ40109754,True,Herotree,"Los Angeles, California 90039",Toyota Land Cruiser FJ40,1971.0,22000.0,3.9L Inline-Six,3-Speed Manual,2019-03-19,13500.0
20004.0,C036X6008548,True,Greenthing,"Randleman, North Carolina 27317",,1975.0,19000.0,3.0-Liter B30 Straight-six,10-Speed ZF Manual Transmission,2019-06-19,10250.0
16400.0,WBSBL93442JR15944,True,jake93854,"Springfield, New Jersey 07081",BMW E46 M3,2002.0,157000.0,3.2-Liter S54 Inline-Six,6-Speed Manual Gearbox,2019-02-18,16750.0
13774.0,WP0AA0950GN155354,True,hslutsky,"Downers Grove, Illinois 60515",Porsche 944 Turbo,1986.0,180000.0,Turbocharged 2.5L Inline-Four,5-Speed Manual transmission,2018-11-05,15951.0
17776.0,12104010023822,True,DSFM2005,"Houston, Texas 77079",Mercedes-Benz 190SL,1962.0,123000.0,Original 1.9L Inline-Four,Original 4-Speed Gearbox,2019-04-10,84500.0
16857.0,WUAGL78E26A700235,True,J0nh0ffm4n,"Sykesville, Maryland 21784",Audi S4,2006.0,156000.0,4.2-Liter V8,6-Speed Manual Transmission,2019-03-06,13000.0
16015.0,5UMCN93452LK61008,True,S54C,"Milpitas, California 95035",BMW M Coupe,2002.0,7168.0,3.2L S54 Inline-Six,5-Speed Manual Transmission,2019-02-01,92000.0
15479.0,WBSPM93529E201678,True,The_Dude_Abides,"Bridgewater, New Jersey 08807",BMW E90/E92/E93 M3,2009.0,159000.0,4.0-Liter S65 V8,6-Speed Manual Transmission,2019-01-11,18000.0
19997.0,WAUTNAFG4BN000598,True,Pr0gram,"Englewood, Colorado 80110",Audi R8,2011.0,51000.0,5.2L V10,6-Speed Manual Transmission,2019-06-19,90000.0
20770.0,WP0CB2960LS470595,True,eastendrest,"Quogue, New York 11959",Porsche 964 911,1990.0,88000.0,3.6-Liter Flat-Six,5-Speed Manual Transaxle,2019-07-10,24000.0
19001.0,JT3DJ81W8R0093125,True,jim_rosenthal,"Annapolis, Maryland 21409",Toyota Land Cruiser FJ80 & FZJ80,1994.0,299000.0,4.5-Liter Straight-Six,4-Speed Automatic Transmission,2019-05-22,8250.0
20128.0,GHN3L49884,True,RobynD,"Moorhead, Minnesota 56560",MG MGB,1965.0,9000.0,"1,798cc Inline-Four",4-Speed Manual Transmission,2019-06-21,13510.0
15382.0,SCCPC11105HL30893,True,iceman91,"Charlotte, North Carolina 28262",Lotus Elise,2005.0,53673.0,1.8-Liter 2ZZ-GE Inline-Four,6-Speed Manual Transaxle,2019-01-07,26250.0
15311.0,ZFFXR48A1V0107138,True,plugzit,"Redondo Beach, California 90277",Ferrari F355,1997.0,24727.0,3.5L Quad-Cam V8,6-Speed Manual Transmission,2019-01-03,70000.0
18270.0,223870N601696,True,AK46,"Burlington, Ontario, Canada",Pontiac Firebird,1970.0,3701.0,414ci Dart Machinery V8,3-Speed TH350 Automatic Transmission,2019-04-25,10000.0
16656.0,WBAEC7401F0606638,True,cstanleyg,"Nashville, Tennessee 37206",BMW E24 6-Series,1985.0,101000.0,3.4L M30 Straight-Six,5-Speed Manual Transmission,2019-02-27,13000.0
15369.0,FJ4065368,True,axlerod23,"Greeley, Colorado 80634",Toyota Land Cruiser FJ40,1969.0,20116.0,3.9-Liter F145 Straight-Six,3-Speed Manual Transmission,2019-01-07,17000.0
17550.0,SALLDHMF7JA915336,True,europarts,"Layton, Utah 84040",Land Rover Defender,1993.0,325000.0,2.5L 200Tdi Turbodiesel Inline-Four,5-Speed Manual Gearbox,2019-04-02,32250.0
13167.0,194677S113429,True,CorvetteMike,"Anaheim, California 92807",Chevrolet Corvette C2,1967.0,92820.0,No Engine Data Found,4-Speed Manual Transmission,2018-10-15,69500.0
15206.0,194371S119548,True,Mkurschner,"South Orange, New Jersey 07079",Chevrolet Corvette C3,1971.0,30000.0,350ci V8,3-Speed Automatic Transmission,2018-12-27,9802.0
16349.0,WBSEG9322SCD00199,True,bridgecitymotors,"Portland, Oregon 97209",BMW E31 8-Series,1995.0,175000.0,5.6L V12,6-Speed Manual Transmission,2019-02-14,50500.0
16316.0,WDBEA34E6SC162368,True,GLC,"Medford, Oregon 97504",Mercedes-Benz W124 E-Class,1995.0,123000.0,M119 4.2-Liter V8,4-Speed Automatic Transmission,2019-02-13,13350.0
19972.0,118858565,True,SDSwede,"Florence, Oregon 97439",Volkswagen Beetle,1968.0,41000.0,1.6-Liter Flat-Four,4-Speed Manual Transmission,2019-06-18,8200.0
20008.0,THPNMD04215,True,WAH,"Dallas, Texas 75207",DeTomaso Pantera,1972.0,57614.0,351ci Cleveland V8,Gated ZF 5-Speed Manual Transaxle,2019-06-19,88000.0
17068.0,WP0AC29977S793269,True,gunner69,"Houston, Texas 77024",Porsche GT3,2007.0,20000.0,3.6-Liter Mezger Flat-Six,6-Speed Manual Transaxle,2019-03-14,142000.0
13208.0,E00062EGD15304,True,richardhg5,"Garrison, New York 10524",International Harvester Scout,1975.0,56000.0,345ci V8,3-Speed Automatic Transmission,2018-10-16,13250.0
14924.0,JH4DC231XYS004967,True,ngoan,"Fountain Valley, California 92708",Acura Integra Type R,2000.0,76845.0,1.8L VTEC Inline-Four,5-Speed Manual Transmission,2018-12-17,25250.0
18484.0,JF1VA1G64F9802497,True,henrikthecat,"Long Beach, California 90814",,2015.0,37000.0,Turbocharged 2.0-Liter Flat-Four,6-Speed Manual Transmission,2019-05-03,22250.0
20364.0,WPOZZZ99Z3S698072,True,perryn59,"Tooele, Utah 84074",Porsche 996 911,2003.0,,3.8L Flat-Six,6-Speed Manual,2019-06-28,52000.0
20370.0,9113310296,True,Porschean,"Fresno, California 93650",Porsche Longhood 911,1973.0,77000.0,Numbers-Matching 2.4-Liter Flat-Six,915 Five-Speed Manual Transaxle,2019-06-28,105000.0
12777.0,111894,True,simsimma,"Malibu, California 90265",Porsche 356,1960.0,8474.0,Multiple Entries Found,4-Speed Manual Gearbox,2018-10-01,75000.0
17026.0,WAUGD5446LN080941,True,2BennettAudimotive,"Davis, California",,1990.0,279703.0,Turbocharged 2.2L Inline-Five,5-Speed Manual Transmission,2019-03-12,4900.0
18656.0,WP0AB2943LN450426,True,Ridgeback,"Eagle, Idaho 83616",Porsche 944,1990.0,94000.0,3.0L Inline-Four,5-Speed Manual,2019-05-09,25500.0
18470.0,JH3TE1609KK004005,True,jdschmid,"Fallon, Missouri 63366",,1989.0,,Rebuilt Rotax 600cc Twin,CVT Gearbox,2019-05-02,6200.0
15460.0,ZFFYU51AX10123061,True,themotorcoachstore,"Bradenton, Florida 34203",Ferrari 360,2001.0,30000.0,3.6L V8,6-Speed F1 Sequential Manual Gearbox,2019-01-11,62000.0
14864.0,ZCGAKFGM08V100709,True,Nolasport,"New Orleans, Louisiana 70118",,2008.0,292.0,998cc Inline-Four,6-Speed Gearbox,2018-12-14,12345.0
20380.0,JH4NA1265VT000011,True,ANDYSCC,"Raleigh, North Carolina 27606",Acura NSX,1997.0,115000.0,3.0-Liter VTEC V6,4-Speed Automatic Transmission,2019-06-28,46750.0
19247.0,J4F84FVA62284,True,hovannes911,"Phoenix, Arizona 85020",,1974.0,186000.0,No Engine Data Found,3-Speed Gearbox,2019-05-27,4100.0
13152.0,WP0AA0914DS120276,True,h2obroker,"Simi Valley, California 93063",Porsche Impact Bumper 911,1983.0,,3.5-Liter Flat-Six,5-Speed 915 Manual Gearbox,2018-10-12,43000.0
20498.0,WDBAB33CXFA228692,True,jaynix01,"Washington, District of Columbia 20001",Mercedes-Benz W123,1985.0,141000.0,3.0-Liter OM617A Turbodiesel Inline-Five,Four-Speed Automatic Transmission,2019-07-02,17750.0
16450.0,5F07T268226,True,Samernazzal,"Greensboro, North Carolina 27407",Ford Mustang 1964.5-1966,1965.0,112000.0,302ci V8,4-Speed Manual Transmission,2019-02-19,14302.0
13419.0,772919585,True,TranslogForPorsche,"York, Pennsylvania 17404",,1972.0,112000.0,1.9-Liter Inline-Four,4-Speed Manual Gearbox,2018-10-23,12250.0
12895.0,WP0CA2A14FS800729,True,Gooseleiva,"Boca Raton, Florida 33487",,2015.0,1818.0,4.6-Liter DOHC V8,7-Speed PDK Transmission,2018-10-04,1250000.0
13761.0,JHMED9367JS010057,True,Chiaramo,"Ho Ho Kus, New Jersey 07423",Honda Civic,1988.0,98000.0,1.6L Inline-Four,5-Speed Manual Transmission,2018-11-02,5150.0
20396.0,F25DK689258,True,Sportscarclassics,"Manheim, Pennsylvania 17545",Ford Pickup,1965.0,86000.0,352ci FE V8,4-Speed Manual Gearbox,2019-06-28,8500.0
20292.0,4P67T3X177018,True,smrklman,"Jupiter, Florida 33458",,1973.0,159000.0,455ci V8,3-Speed Automatic Transmission,2019-06-26,8600.0
13740.0,ZFFZR49A8X0115831,True,switchcars,"Twinsburg, Ohio",Ferrari 550 Maranello,1999.0,45595.0,5.5-Liter DOHC V12,6-Speed Manual Transaxle,2018-11-02,130000.0
19646.0,,True,shg_gt500,"Scottsdale, Arizona 85255",,,,No Engine Data Found,,2019-06-07,4200.0
16384.0,ZARBA5412D1016406,True,GatorMotorsport,"Indianapolis, Indiana 46268",Alfa Romeo 105/115 Series Spider,1983.0,135000.0,2.0-Liter Twin-Cam Inline-Four,5-Speed Manual Transmission,2019-02-15,10004.0
15797.0,K2606 H,True,rareunique,"Cleveland, Georgia 30528",,1961.0,,Air-Cooled 822cc Diesel Single,3-Speed Manual Transmission,2019-01-24,25000.0
15240.0,WP0JA0925CS820590,True,The240zGuild,"Madill, Oklahoma 73446",Porsche 928,1982.0,107000.0,4.5-Liter V8,5-Speed Manual Transaxle,2018-12-28,16900.0
15971.0,TRUZZZ8NZY1062531,True,jondmills,"Victoria, British Columbia, Canada",,2000.0,122000.0,Turbo 1.8L Inline-Four,6-Speed Manual Transmission,2019-01-31,5000.0
16250.0,JM1FD3336S0400217,True,TruckmanPaul,"Sunland, California 91040",Mazda RX-7 FD,1995.0,75000.0,1.3L Twin-Turbocharged Rotary Engine,5-Speed Manual Transmission,2019-02-12,19500.0
14399.0,WDBFA67F8TF129110,True,SWVintage,"Phoenix, Arizona 85018",Mercedes-Benz R129 SL,1996.0,28000.0,M119 5.0-Liter 32-Valve V8,5-Speed Automatic Transmission,2018-11-27,18750.0
19724.0,WP0AB29931S687217,True,choicedealsnc2017,"Raleigh, North Carolina",Porsche 996 911 Turbo,2001.0,30000.0,Twin-Turbocharged 3.6L Flat-Six,6-Speed Manual Transaxle,2019-06-11,66500.0
17938.0,WBSUR9C54BVP76004,True,Jarod64,"London, Ontario, Canada",BMW 1M,2011.0,183000.0,Twin-Turbocharged N54 3.0-Liter Inline-Six,6-Speed Manual Transmission,2019-04-15,25400.0
13509.0,135BS0001219,True,DSFM2005,"Houston, Texas 77079",Fiat Dino,1970.0,19000.0,2.4L V6,ZF 5-Speed Transmission,2018-10-25,147000.0
16992.0,WMWRE33474TD87143,True,4wheelbuggi,"Surprise, Arizona 85379",Mini Modern,2004.0,12000.0,1.6L Supercharged Inline-Four,6-Speed Manual Transaxle,2019-03-11,14500.0
13672.0,WBAEE1413J2560887,True,Alfisti28,"Chicago, Illinois 60638",BMW E24 6-Series,1988.0,141000.0,3.5L S38B35 Straight-Six,5-Speed Manual Transmission,2018-10-31,29500.0
16897.0,RS23L75154633,True,TcargeekW5775,"Oregon City, Oregon 97045",,1967.0,127000.0,440ci V8,3-Speed Automatic Transmission,2019-03-07,18777.0
14238.0,JT2MA71N2N0161919,True,Black92SupraTurbo,"Washington, District of Columbia 20002",Toyota Supra,1992.0,151000.0,Turbocharged 3.0L 7M-GTE Inline-Six,5-Speed Manual Transmission,2018-11-21,9100.0
19181.0,T20-21091,True,Spencermotoworks,"Southfield, Michigan 48033",,1966.0,,247cc 2-Stroke Twin,6-Speed Transmission,2019-05-24,3300.0
15784.0,U15GLQ24245,True,Bronco1973,"Kelowna, British Columbia, Canada",Ford Bronco,1973.0,152000.0,302ci V8,Column-Shifted 3-Speed Manual Gearbox,2019-01-24,44028.0
13138.0,WP0AB29951S687980,True,brzo_app,"Portland, Oregon 97219",Porsche 996 911 Turbo,2001.0,154807.0,No Engine Data Found,6-Speed Manual Transaxle and AWD,2018-10-12,36500.0
19718.0,11101010086912,True,rdsshep,"Gold Canyon, Arizona 85118",,1966.0,41000.0,2.5-Liter M114 Inline-Six,4-Speed Manual Transmission,2019-06-11,30500.0
16690.0,WDBJH65F4XA881530,True,levenge,"Nashville, Tennessee",,1999.0,104000.0,3.2-liter V6,5-Speed Automatic Transmission,2019-02-28,11500.0
18903.0,1G3AK4790EM467364,True,Boudolds,"Chelmsford, Massachusetts 01824",,,82000.0,307ci V8,4-Speed Automatic Transmission,2019-05-16,9900.0
17750.0,SAJDA41C742A39598,True,alexkam,"Costa Mesa, California 92626",,2004.0,98000.0,4.2L V8,6-Speed ZF Automatic,2019-04-09,16250.0
13925.0,T8610HU01P,True,Asockwel,"Lewisville, Texas 75057",Chevrolet Corvette C5,1985.0,6759.0,Fuel-Injected 383ci Stroker V8,Audi 5-Speed Manual Transaxle,2018-11-09,35500.0
20071.0,WP0AB2946LN450226,True,thefarm,"Ogden, Quebec, Canada",Porsche 944,1990.0,55000.0,3.0-Liter Inline-Four,5-Speed Manual Transaxle,2019-06-20,23000.0
17395.0,4H12F528353,True,Garm,"Chatsworth, California 91311",,1964.0,138000.0,260ci V8,3-Speed C4 Automatic Transmission,2019-03-27,9800.0
15699.0,WBSBL93411JR11218,True,eM3ry,"Richmond, Texas 77407",BMW E46 M3,2001.0,271000.0,3.2L S54 Inline-Six,6-Speed Manual Transmission,2019-01-21,12250.0
13848.0,WP0AB2A97DS123165,True,1600veloce,"North Salem, New York 10560",Porsche 991 911,2013.0,30255.0,3.8L Flat-Six,7-Speed Manual Transmission,2018-11-07,76000.0
18792.0,JT1V0LJ7009059643,True,roadsters,"Houston, Texas 77063",,1993.0,118000.0,2.5-Liter Turbodiesel Four,5-Speed Manual Gearbox,2019-05-14,25320.0
17462.0,WDBBA48D5HA060882,True,birdsalldw,"Dayton, Ohio 45414",Mercedes-Benz R107 SL,1987.0,164000.0,5.5L M117 V8,4-Speed Automatic Transmission,2019-03-28,17000.0
15676.0,WAUDC0851FA901256,True,RFSC,"Hackettstown, New Jersey 07840",Audi Ur-Quattro,1985.0,336000.0,Turbocharged 2.2L AAN Inline-Five,5-Speed Manual Transmission,2019-01-21,40000.0
20381.0,WBSBG9331XEY82994,True,Type2a,"Seattle, Washington 98109",BMW E36 M3,1999.0,41000.0,3.2L S52 Inline-Six,5-Speed Manual Transmission,2019-06-28,31000.0
19034.0,JF1GF6350SH813355,True,yebokmj,"Salem, New Hampshire 03079",Subaru WRX STi,1995.0,286000.0,Turbocharged 2.5-Liter Flat-Four,Six-Speed Manual Transaxle,2019-05-21,9100.0
15720.0,WDDLJ7GB7EA103773,True,Calfcanyon,"San Luis Obispo, California 93401",,2014.0,125000.0,Twin-Turbo 5.5L V8,7-Speed Automatic Transmission,2019-01-22,45250.0
17307.0,,True,Racecarchip,"Portland, Oregon 97217",,,,No Engine Data Found,,2019-03-22,2250.0
20843.0,AR1530521,False,JKing1401,"Duvall, Washington 98019",Alfa Romeo 105/115 Series Coupe,1969.0,1000.0,"1,750cc Inline-Four",5-Speed Manual Gearbox,2019-07-12,10700.0
15219.0,WP0AB2A88CU792166,True,jrquest,"Nashville, Tennessee 37211",Porsche Cayman,2012.0,23335.0,3.4L Flat-Six,PDK Dual-Clutch Transmission,2018-12-28,50000.0
19570.0,WP0CB2942LN481689,True,steve-racer,"Seattle, Washington 98136",Porsche 944,1990.0,214000.0,3.0-Liter Inline-Four,5-Speed Manual Transmission,2019-06-05,11750.0
18362.0,WP0CD29969S773264,True,benjaminrarnold,"Park City, Utah 84098",Porsche 997 Turbo,2009.0,64000.0,Twin-Turbo 3.6L Flat-Six,6-Speed Manual Transaxle,2019-04-30,58500.0
18066.0,WUARL48HX5K901438,True,1600veloce,"North Salem, New York 10560",Audi S4,2005.0,77000.0,4.2-Liter V8,6-Speed Tiptronic Transmission,2019-04-18,10550.0
14848.0,149577519,True,SVclassics,"Clermont, Florida 34711",Volkswagen Karmann Ghia,1969.0,25000.0,"1,915cc Flat-Four",4-Speed Freeway Flyer Gearbox,2018-12-13,10000.0
15233.0,WP0AB2A97AS720618,True,bill930p,"Miami, Florida 33185",Porsche 997 911,2010.0,177000.0,No Engine Data Found,7-Speed PDK Transaxle,2018-12-28,37000.0
15845.0,ZFFJA09B000044393,True,ekmcmullen,"Bremerton, Washington 98312",,1984.0,104235.0,4.9L Flat-12,Gated 5-Speed Manual,2019-01-25,190000.0
13619.0,1100158,True,massive,"Venice, California 90291",,1967.0,38000.0,No Engine Data Found,4-Speed Manual Transmission,2018-10-30,36000.0
14208.0,WP0AA29961S621778,True,revupmike,"Valencia, California 91355",Porsche 996 911,2001.0,119000.0,3.4-Liter Flat-Six,6-Speed Manual Transaxle,2018-11-20,19500.0
19231.0,WP0CA2991XS654222,True,starmotors,"Endicott, New York",Porsche 996 911,1999.0,96000.0,3.4L Flat-Six,5-Speed Automatic Tiptronic Transaxle,2019-05-27,18250.0
17406.0,WBABS33433JY43799,True,The_Dude_Abides,"Bridgewater, New Jersey 08807",BMW 3-Series,2003.0,62000.0,2.5L Inline-Six,5-Speed Manual,2019-03-27,13500.0
14859.0,8-226814,True,sarri66,"Roswell, Georgia 30076",,1940.0,64000.0,No Engine Data Found,3-Speed Manual Transmission,2018-12-14,12989.0
18798.0,60FH54-19855,True,carsgoneby,"Issaquah, Washington 98027",,1954.0,94000.0,256ci V8,3-Speed Automatic Transmission,2019-05-14,20000.0
15569.0,J3488,True,InvestmentAuto,"Pompano Beach, Florida 33060",,1930.0,144000.0,No Engine Data Found,3-Speed Manual Gearbox,2019-01-16,8664.0
17066.0,JTDFR320220046284,True,slowrover,"Norco, California 92860",,2002.0,35000.0,1.8-Liter VVT-i Inline-Four,5-Speed Sequential Transmission,2019-03-13,10088.0
19847.0,WBSWD93578PY42503,True,gearhead992,"Damascus, Maryland 20872",BMW E90/E92/E93 M3,2008.0,43000.0,4.0-Liter S65 V8,6-Speed Manual Transmission,2019-06-13,36000.0
17364.0,ZARAA6696F1006940,True,fish2556,"Deerfield, Illinois 60015",Alfa Romeo GTV6,1985.0,78000.0,2.5-Liter Busso V6,5-Speed Manual Transmission,2019-03-26,24500.0
17723.0,BN2L228002,True,tommy92racer,"Phoenix, Arizona 85044",Austin-Healey 100,1956.0,2896.0,Chrysler 392ci Hemi V8,4-Speed Manual Transmission,2019-04-08,35000.0
14626.0,3J66R174253,True,Sunrein,"Kansas City, Missouri 64127",Ford Galaxie,1963.0,42969.0,Rebuilt 427ci V8,Borg-Warner T10 4-Speed Manual,2018-12-06,30000.0
15150.0,1FA6P8CF2F5355029,True,NickHart,"Missouri City, Texas 77459",,2015.0,70000.0,5.0L Coyote V8 w/2.9L Supercharger,6-Speed Manual Transmission,2018-12-26,28000.0
20136.0,672725,True,rhigginb,"Waterloo, Ontario, Canada",Jaguar XK120,1952.0,115000.0,Original 3.4-Liter Inline-Six,Four-Speed Manual Transmission,2019-06-21,61000.0
20151.0,WP0AA2999VS321271,True,Luftgekuhltflat6,"Huntington Beach, California 92648",Porsche 993 911,1997.0,85000.0,3.6L Flat-Six,6-Speed Manual Transaxle,2019-06-24,72300.0
13071.0,HDR4332648,False,ModenaOnMyMind,"Southbury, Connecticut",MG MGA,1957.0,,No Engine Data Found,No Engine or Transmission,2018-10-10,950.0
13959.0,JM1FD3314P0209921,True,thethrottlestop,"Elkhart Lake, Wisconsin",Mazda RX-7 FD,1993.0,4464.0,Twin-Turbocharged 1.3L Rotary,5-Speed Manual,2018-11-12,47000.0
20626.0,24543,True,glubold,"Alexandria, Virginia 22305",BMW 2002,1974.0,138000.0,2.0-Liter M10 Inline-Four,5-Speed Manual Gearbox,2019-07-05,10000.0
15882.0,129010477,True,Jittsl,"San Antonio, Texas",Porsche 912,1969.0,563.0,1720cc Flat-Four,5-Speed Manual Transmission,2019-01-29,56912.0
12968.0,HU#51,True,spclarkh,"Fort Worth, Texas 76110",,1978.0,,Rebuilt 2.0L Inline-Four,4-Speed Hewland Transaxle,2018-10-08,55000.0
15287.0,WP0AB29942S685090,True,RPSA2,"Columbia, Maryland 21045",Porsche 996 911 Turbo,2002.0,140000.0,Twin-Turbocharged 3.6L Flat-Six,6-Speed Manual Transaxle,2019-01-02,35000.0
20263.0,AR1900C*10081*,True,FantasyJunction,"Emeryville, California 94608",,1956.0,19000.0,1.9-Liter DOHC Inline-Four,Five-Speed Manual Transmission,2019-07-03,235000.0
16785.0,CV21S-103545,True,Traxnada-AmagasakiMotor,"Amagasaki, Hyogo, Japan",,1993.0,76000.0,657cc Triple,5-Speed Manual Transmission,2019-03-04,3900.0
18297.0,JH4KA96511C002044,True,tete,"Lancaster, Pennsylvania 17603",,2001.0,21726.0,3.5-Liter C35A V6,4-Speed Automatic Transmission,2019-04-26,10000.0
16097.0,10585,True,anbclassics,"Malone, New York 12953",,1923.0,,No Engine Data Found,3-Speed Manual Transmission,2019-02-06,23000.0
15152.0,WBAAA2304k4578104,True,yourapeein,"Charlotte, North Carolina",BMW E30,1989.0,202873.0,2.5L M20 Inline-Six,5-Speed Manual Transmission,2018-12-26,9100.0
18503.0,JF1ZCAC17F9602753,True,nbressette,"Laguna Niguel, California 92677",,2015.0,20000.0,Turbocharged 2.0L Boxer Four-Cylinder,Nissan 6-Speed Manual Transmission,2019-05-03,32500.0
17210.0,1B3CR65E4RV101375,True,vividinvestments,"Hamel, Minnesota 55340",,1994.0,,8.0L V10,6-Speed Manual,2019-03-19,37500.0
13897.0,WP0AA292XMS810408,True,concours,"Mc Cordsville, Indiana 46055",Porsche 928,1991.0,63407.0,5.0-Liter V8,5-Speed Manual Transaxle,2018-11-09,57928.0
17293.0,RP23H67292563,True,thegtcman,"Carmel Valley, California 93924",,1966.0,37658.0,426ci Hemi V8 Engine,4-Speed Manual Transmission,2019-03-22,59500.0
17688.0,9114400110,True,GTAuto,"Rancho Cordova, California 95742",Porsche Impact Bumper 911,1974.0,3000.0,Numbers-Matching 2.7L Flat-Six,Numbers-Matching 5-Speed Transaxle,2019-04-05,53000.0
